index,forest_length,likelihood,prior,posterior,leaves
2940,3.46805,-5052.38,-41.7981,-5094.18,"{t1|t10|t2|t3|t6|t7|t9}|{t4|t5|t8}"
2941,3.39486,-5274.91,-41.7923,-5316.7,"{t1|t10|t3|t4|t5|t6|t7|t8|t9}|{t2}"
2942,3.15845,-5029.39,-41.7825,-5071.17,"{t10|t3|t4|t5|t6|t8|t9}|{t1|t2|t7}"
2943,2.92133,-5002.15,-41.7795,-5043.93,"{t1|t10|t2|t4|t5|t6|t7|t8|t9}|{t3}"
2944,3.24496,-5279.29,-41.7787,-5321.07,"{t1|t10|t3|t4|t5|t6|t7|t8|t9}|{t2}"
2945,3.16358,-5064.61,-41.7869,-5106.39,"{t1|t10|t2|t3|t6|t7|t9}|{t4|t5|t8}"
2946,3.30589,-5055.89,-41.7939,-5097.69,"{t1|t10|t2|t3|t6|t7|t9}|{t4|t5|t8}"
2947,2.8834,-5007.38,-41.7733,-5049.15,"{t1|t10|t2|t4|t5|t6|t7|t8|t9}|{t3}"
2948,3.11443,-5028.89,-41.7778,-5070.67,"{t10|t3|t4|t5|t6|t8|t9}|{t1|t2|t7}"
2949,3.21516,-5096.14,-41.784,-5137.93,"{t1|t10|t3|t4|t5|t6|t8|t9}|{t2|t7}"
2950,3.30291,-5275.6,-41.7819,-5317.38,"{t1|t10|t3|t4|t5|t6|t7|t8|t9}|{t2}"
2951,3.23217,-5052.84,-41.7855,-5094.63,"{t1|t10|t2|t3|t6|t7|t9}|{t4|t5|t8}"
2952,3.24302,-5041,-41.7805,-5082.78,"{t10|t4|t5|t6|t8|t9}|{t1|t2|t3|t7}"
2953,3.14386,-5089.57,-41.7762,-5131.35,"{t1|t10|t3|t4|t5|t6|t8|t9}|{t2|t7}"
2954,3.30583,-5089.9,-41.7895,-5131.69,"{t1|t10|t3|t4|t5|t6|t8|t9}|{t2|t7}"
2955,3.05573,-5051.3,-41.7872,-5093.09,"{t10|t2|t3|t4|t5|t6|t7|t8|t9}|{t1}"
2956,3.09188,-5031.22,-41.7791,-5073,"{t10|t3|t4|t5|t6|t8|t9}|{t1|t2|t7}"
2957,3.12854,-5458.31,-41.7613,-5500.07,"{t1|t10|t2|t3|t5|t6|t7|t8|t9}|{t4}"
2958,3.42855,-5276.25,-41.7935,-5318.04,"{t1|t10|t3|t4|t5|t6|t7|t8|t9}|{t2}"
2959,3.16672,-5005.22,-41.8024,-5047.02,"{t1|t10|t2|t4|t5|t6|t7|t8|t9}|{t3}"
2960,3.24992,-5056.29,-41.7905,-5098.08,"{t1|t10|t2|t3|t6|t7|t9}|{t4|t5|t8}"
2961,3.27159,-5051.56,-41.7938,-5093.35,"{t1|t10|t2|t3|t6|t7|t9}|{t4|t5|t8}"
2962,3.48798,-5359.38,-41.8019,-5401.18,"{t1|t10|t2|t3|t5|t6|t7|t9}|{t4|t8}"
2963,3.35713,-5359.83,-41.7894,-5401.62,"{t1|t10|t2|t3|t5|t6|t7|t9}|{t4|t8}"
2964,3.24613,-5110.65,-41.7903,-5152.44,"{t1|t10|t2|t3|t4|t5|t7|t8}|{t6|t9}"
2965,3.38964,-5379.64,-41.7876,-5421.43,"{t1|t10|t2|t3|t4|t6|t7|t8|t9}|{t5}"
2966,3.0297,-5115.66,-41.7776,-5157.43,"{t1|t10|t2|t3|t4|t5|t6|t7|t8}|{t9}"
2967,3.27218,-5037.77,-41.7873,-5079.55,"{t10|t4|t5|t6|t8|t9}|{t1|t2|t3|t7}"
2968,3.17408,-5101.15,-41.7884,-5142.94,"{t1|t10|t2|t3|t4|t5|t7|t8}|{t6|t9}"
2969,3.28073,-5145.82,-41.7939,-5187.62,"{t1|t10|t2|t3|t4|t5|t7|t8|t9}|{t6}"
2970,3.5033,-5370.75,-41.8006,-5412.55,"{t1|t10|t2|t3|t4|t6|t7|t8|t9}|{t5}"
2971,3.03545,-5147.07,-41.768,-5188.84,"{t1|t10|t2|t3|t4|t5|t7|t8|t9}|{t6}"
2972,3.35955,-5104.19,-41.8001,-5145.99,"{t1|t10|t2|t3|t4|t5|t7|t8}|{t6|t9}"
2973,3.31768,-5279.07,-41.7838,-5320.85,"{t1|t10|t3|t4|t5|t6|t7|t8|t9}|{t2}"
2974,3.24809,-5105.85,-41.7924,-5147.64,"{t1|t10|t2|t3|t4|t5|t7|t8}|{t6|t9}"
2975,3.35697,-5096.75,-41.7992,-5138.55,"{t1|t10|t3|t4|t5|t6|t8|t9}|{t2|t7}"
2976,3.32033,-5053.09,-41.7947,-5094.89,"{t1|t10|t2|t3|t6|t7|t9}|{t4|t5|t8}"
2977,3.30623,-5276.23,-41.7823,-5318.01,"{t1|t10|t3|t4|t5|t6|t7|t8|t9}|{t2}"
2978,3.30119,-5052.61,-41.798,-5094.41,"{t1|t10|t2|t3|t6|t7|t9}|{t4|t5|t8}"
2979,3.18093,-5146.06,-41.7831,-5187.84,"{t1|t10|t2|t3|t4|t5|t7|t8|t9}|{t6}"
2980,3.02086,-5052.63,-41.7866,-5094.42,"{t10|t2|t3|t4|t5|t6|t7|t8|t9}|{t1}"
2981,3.13567,-5123.17,-41.7683,-5164.94,"{t1|t2|t3|t4|t5|t6|t7|t8|t9}|{t10}"
2982,3.34707,-5377.89,-41.7853,-5419.67,"{t1|t10|t2|t3|t4|t6|t7|t8|t9}|{t5}"
2983,2.67122,-4930.39,-41.791,-4972.18,"{t10|t6|t9}|{t1|t2|t3|t4|t5|t7|t8}"
2984,3.16914,-5235.54,-41.7798,-5277.31,"{t1|t10|t2|t3|t4|t5|t6|t8|t9}|{t7}"
2985,3.15968,-5025.89,-41.7899,-5067.68,"{t10|t3|t4|t5|t6|t8|t9}|{t1|t2|t7}"
2986,3.46847,-5373.19,-41.7989,-5414.99,"{t1|t10|t2|t3|t4|t6|t7|t8|t9}|{t5}"
2987,3.30659,-5276.78,-41.7832,-5318.56,"{t1|t10|t3|t4|t5|t6|t7|t8|t9}|{t2}"
2988,3.12212,-5123.74,-41.7629,-5165.5,"{t1|t2|t3|t4|t5|t6|t7|t8|t9}|{t10}"
2989,3.34241,-5054.43,-41.8023,-5096.24,"{t1|t10|t2|t3|t6|t7|t9}|{t4|t5|t8}"
2990,3.30876,-5090.49,-41.7976,-5132.29,"{t1|t10|t3|t4|t5|t6|t8|t9}|{t2|t7}"
2991,3.14817,-5051.43,-41.7989,-5093.23,"{t10|t2|t3|t4|t5|t6|t7|t8|t9}|{t1}"
2992,3.37126,-5122.2,-41.789,-5163.98,"{t1|t2|t3|t4|t5|t6|t7|t8|t9}|{t10}"
2993,2.62112,-4928.78,-41.7962,-4970.58,"{t10|t6|t9}|{t1|t2|t3|t4|t5|t7|t8}"
2994,3.35041,-5023.81,-41.7982,-5065.61,"{t10|t3|t4|t5|t6|t8|t9}|{t1|t2|t7}"
2995,3.39188,-5119.46,-41.7965,-5161.26,"{t1|t2|t3|t4|t5|t6|t7|t8|t9}|{t10}"
2996,3.18769,-5088.97,-41.7782,-5130.75,"{t1|t10|t3|t4|t5|t6|t8|t9}|{t2|t7}"
2997,3.23906,-5040.8,-41.7885,-5082.59,"{t10|t4|t5|t6|t8|t9}|{t1|t2|t3|t7}"
2998,3.29655,-5119.89,-41.7865,-5161.67,"{t1|t2|t3|t4|t5|t6|t7|t8|t9}|{t10}"
2999,3.24223,-5277.87,-41.7788,-5319.65,"{t1|t10|t3|t4|t5|t6|t7|t8|t9}|{t2}"
3000,3.20714,-5360.26,-41.7728,-5402.04,"{t1|t10|t2|t3|t5|t6|t7|t9}|{t4|t8}"
3001,3.35864,-5354.4,-41.7892,-5396.19,"{t1|t10|t2|t3|t5|t6|t7|t9}|{t4|t8}"
3002,3.18583,-5032.96,-41.7879,-5074.74,"{t10|t3|t4|t5|t6|t8|t9}|{t1|t2|t7}"
3003,3.33165,-5356.96,-41.7874,-5398.75,"{t1|t10|t2|t3|t5|t6|t7|t9}|{t4|t8}"
3004,3.33682,-5038.87,-41.7993,-5080.67,"{t10|t4|t5|t6|t8|t9}|{t1|t2|t3|t7}"
3005,3.25303,-5102.07,-41.7875,-5143.85,"{t1|t10|t2|t3|t4|t5|t7|t8}|{t6|t9}"
3006,3.2211,-5234.74,-41.7812,-5276.52,"{t1|t10|t2|t3|t4|t5|t6|t8|t9}|{t7}"
3007,3.21174,-5103.39,-41.7942,-5145.18,"{t1|t10|t2|t3|t4|t5|t7|t8}|{t6|t9}"
3008,3.20866,-5319.78,-41.7772,-5361.56,"{t1|t10|t2|t3|t4|t5|t6|t7|t9}|{t8}"
3009,3.3933,-5105.16,-41.8064,-5146.97,"{t1|t10|t2|t3|t4|t5|t7|t8}|{t6|t9}"
3010,3.03762,-5052.46,-41.7783,-5094.24,"{t10|t2|t3|t4|t5|t6|t7|t8|t9}|{t1}"
3011,3.16438,-5318.42,-41.7773,-5360.19,"{t1|t10|t2|t3|t4|t5|t6|t7|t9}|{t8}"
3012,3.40032,-5091.2,-41.7993,-5133,"{t1|t10|t3|t4|t5|t6|t8|t9}|{t2|t7}"
3013,3.05554,-5325.61,-41.765,-5367.37,"{t1|t10|t2|t3|t4|t5|t6|t7|t9}|{t8}"
3014,3.35023,-5116.44,-41.8101,-5158.25,"{t1|t10|t2|t3|t4|t5|t6|t7|t8}|{t9}"
3015,3.43869,-5453.55,-41.7918,-5495.34,"{t1|t10|t2|t3|t5|t6|t7|t8|t9}|{t4}"
3016,3.20007,-5054.33,-41.7828,-5096.11,"{t1|t10|t2|t3|t6|t7|t9}|{t4|t5|t8}"
3017,3.22604,-5099.95,-41.7843,-5141.73,"{t1|t10|t2|t3|t4|t5|t7|t8}|{t6|t9}"
3018,3.258,-5278.33,-41.7786,-5320.1,"{t1|t10|t3|t4|t5|t6|t7|t8|t9}|{t2}"
3019,3.39714,-5123.01,-41.7943,-5164.8,"{t1|t2|t3|t4|t5|t6|t7|t8|t9}|{t10}"
3020,3.20227,-5053.15,-41.7953,-5094.95,"{t1|t10|t2|t3|t6|t7|t9}|{t4|t5|t8}"
3021,3.55815,-5121.32,-41.8046,-5163.13,"{t1|t2|t3|t4|t5|t6|t7|t8|t9}|{t10}"
3022,3.24943,-5040.6,-41.7843,-5082.39,"{t10|t4|t5|t6|t8|t9}|{t1|t2|t3|t7}"
3023,3.01586,-5052.66,-41.7857,-5094.45,"{t10|t2|t3|t4|t5|t6|t7|t8|t9}|{t1}"
3024,3.0951,-5122.45,-41.7684,-5164.22,"{t1|t2|t3|t4|t5|t6|t7|t8|t9}|{t10}"
3025,3.3611,-5321.07,-41.7924,-5362.87,"{t1|t10|t2|t3|t4|t5|t6|t7|t9}|{t8}"
3026,3.19134,-5376.79,-41.7687,-5418.56,"{t1|t10|t2|t3|t4|t6|t7|t8|t9}|{t5}"
3027,3.38302,-5276.16,-41.7904,-5317.95,"{t1|t10|t3|t4|t5|t6|t7|t8|t9}|{t2}"
3028,3.24077,-5115.68,-41.7947,-5157.47,"{t1|t10|t2|t3|t4|t5|t6|t7|t8}|{t9}"
3029,3.26217,-5318.83,-41.7865,-5360.62,"{t1|t10|t2|t3|t4|t5|t6|t7|t9}|{t8}"
3030,3.06169,-5096.5,-41.7696,-5138.27,"{t1|t10|t3|t4|t5|t6|t8|t9}|{t2|t7}"
3031,2.75987,-5008.35,-41.7679,-5050.12,"{t1|t10|t2|t4|t5|t6|t7|t8|t9}|{t3}"
3032,3.26344,-5376.93,-41.7762,-5418.7,"{t1|t10|t2|t3|t4|t6|t7|t8|t9}|{t5}"
3033,3.68247,-5126.03,-41.8238,-5167.86,"{t1|t2|t3|t4|t5|t6|t7|t8|t9}|{t10}"
3034,3.16827,-5321.74,-41.776,-5363.52,"{t1|t10|t2|t3|t4|t5|t6|t7|t9}|{t8}"
3035,3.23596,-5036.84,-41.7846,-5078.62,"{t10|t4|t5|t6|t8|t9}|{t1|t2|t3|t7}"
3036,3.16273,-5101.53,-41.7758,-5143.3,"{t1|t10|t2|t3|t4|t5|t7|t8}|{t6|t9}"
3037,3.54309,-5085.51,-41.8152,-5127.33,"{t1|t10|t3|t4|t5|t6|t8|t9}|{t2|t7}"
3038,3.16948,-5102.07,-41.7861,-5143.85,"{t1|t10|t2|t3|t4|t5|t7|t8}|{t6|t9}"
3039,2.92759,-5000.84,-41.7771,-5042.61,"{t1|t10|t2|t4|t5|t6|t7|t8|t9}|{t3}"
3040,3.00534,-5036.8,-41.7682,-5078.57,"{t10|t3|t4|t5|t6|t8|t9}|{t1|t2|t7}"
3041,3.18082,-5094.55,-41.78,-5136.33,"{t1|t10|t3|t4|t5|t6|t8|t9}|{t2|t7}"
3042,3.40158,-5122.86,-41.792,-5164.65,"{t1|t2|t3|t4|t5|t6|t7|t8|t9}|{t10}"
3043,3.2068,-5028.47,-41.784,-5070.26,"{t10|t3|t4|t5|t6|t8|t9}|{t1|t2|t7}"
3044,3.16762,-5143.98,-41.7781,-5185.76,"{t1|t10|t2|t3|t4|t5|t7|t8|t9}|{t6}"
3045,3.3902,-5275.99,-41.7927,-5317.78,"{t1|t10|t3|t4|t5|t6|t7|t8|t9}|{t2}"
3046,3.08258,-5236.92,-41.7717,-5278.69,"{t1|t10|t2|t3|t4|t5|t6|t8|t9}|{t7}"
3047,3.13577,-5105.4,-41.7787,-5147.18,"{t1|t10|t2|t3|t4|t5|t7|t8}|{t6|t9}"
3048,3.18188,-5234.02,-41.7794,-5275.8,"{t1|t10|t2|t3|t4|t5|t6|t8|t9}|{t7}"
3049,3.40687,-5145.06,-41.8046,-5186.87,"{t1|t10|t2|t3|t4|t5|t7|t8|t9}|{t6}"
3050,3.10654,-5027.31,-41.7768,-5069.09,"{t10|t3|t4|t5|t6|t8|t9}|{t1|t2|t7}"
3051,3.11558,-5052.54,-41.7985,-5094.34,"{t10|t2|t3|t4|t5|t6|t7|t8|t9}|{t1}"
3052,3.17298,-5320.4,-41.7785,-5362.18,"{t1|t10|t2|t3|t4|t5|t6|t7|t9}|{t8}"
3053,3.20084,-5145.36,-41.7839,-5187.15,"{t1|t10|t2|t3|t4|t5|t7|t8|t9}|{t6}"
3054,3.56136,-5376.47,-41.8061,-5418.28,"{t1|t10|t2|t3|t4|t6|t7|t8|t9}|{t5}"
3055,3.26797,-5454.41,-41.7746,-5496.19,"{t1|t10|t2|t3|t5|t6|t7|t8|t9}|{t4}"
3056,3.25455,-5051.39,-41.7834,-5093.18,"{t1|t10|t2|t3|t6|t7|t9}|{t4|t5|t8}"
3057,2.54201,-4930.2,-41.7912,-4971.99,"{t10|t6|t9}|{t1|t2|t3|t4|t5|t7|t8}"
3058,3.30631,-5374.78,-41.7829,-5416.56,"{t1|t10|t2|t3|t4|t6|t7|t8|t9}|{t5}"
3059,3.329,-5361.11,-41.7841,-5402.89,"{t1|t10|t2|t3|t5|t6|t7|t9}|{t4|t8}"
3060,3.3416,-5041.55,-41.786,-5083.34,"{t10|t4|t5|t6|t8|t9}|{t1|t2|t3|t7}"
3061,3.1065,-5240.84,-41.7745,-5282.62,"{t1|t10|t2|t3|t4|t5|t6|t8|t9}|{t7}"
3062,3.23687,-5028.66,-41.7891,-5070.45,"{t10|t3|t4|t5|t6|t8|t9}|{t1|t2|t7}"
3063,3.46028,-5356.13,-41.7975,-5397.93,"{t1|t10|t2|t3|t5|t6|t7|t9}|{t4|t8}"
3064,3.37875,-5279.36,-41.79,-5321.15,"{t1|t10|t3|t4|t5|t6|t7|t8|t9}|{t2}"
3065,3.06741,-5282.69,-41.76,-5324.45,"{t1|t10|t3|t4|t5|t6|t7|t8|t9}|{t2}"
3066,3.09744,-5114.14,-41.782,-5155.92,"{t1|t10|t2|t3|t4|t5|t6|t7|t8}|{t9}"
3067,3.6283,-5319.81,-41.824,-5361.63,"{t1|t10|t2|t3|t4|t5|t6|t7|t9}|{t8}"
3068,3.50345,-5354.39,-41.8036,-5396.19,"{t1|t10|t2|t3|t5|t6|t7|t9}|{t4|t8}"
3069,3.46702,-5280.03,-41.801,-5321.83,"{t1|t10|t3|t4|t5|t6|t7|t8|t9}|{t2}"
3070,3.42634,-5051.4,-41.8128,-5093.22,"{t1|t10|t2|t3|t6|t7|t9}|{t4|t5|t8}"
3071,3.11619,-5120.66,-41.7705,-5162.43,"{t1|t2|t3|t4|t5|t6|t7|t8|t9}|{t10}"
3072,3.25194,-5049.35,-41.7858,-5091.14,"{t1|t10|t2|t3|t6|t7|t9}|{t4|t5|t8}"
3073,3.45302,-5452.34,-41.7936,-5494.14,"{t1|t10|t2|t3|t5|t6|t7|t8|t9}|{t4}"
3074,3.20218,-5373.41,-41.7717,-5415.18,"{t1|t10|t2|t3|t4|t6|t7|t8|t9}|{t5}"
3075,3.17745,-5039.88,-41.7827,-5081.66,"{t10|t4|t5|t6|t8|t9}|{t1|t2|t3|t7}"
3076,3.18502,-5316.65,-41.7777,-5358.43,"{t1|t10|t2|t3|t4|t5|t6|t7|t9}|{t8}"
3077,3.3242,-5277.71,-41.7843,-5319.49,"{t1|t10|t3|t4|t5|t6|t7|t8|t9}|{t2}"
3078,3.25761,-5147.64,-41.7895,-5189.43,"{t1|t10|t2|t3|t4|t5|t7|t8|t9}|{t6}"
3079,3.17975,-5278.87,-41.7709,-5320.64,"{t1|t10|t3|t4|t5|t6|t7|t8|t9}|{t2}"
3080,3.24032,-5319.27,-41.7822,-5361.05,"{t1|t10|t2|t3|t4|t5|t6|t7|t9}|{t8}"
3081,3.07881,-5009.94,-41.7991,-5051.74,"{t1|t10|t2|t4|t5|t6|t7|t8|t9}|{t3}"
3082,3.36003,-5041.4,-41.7969,-5083.2,"{t10|t4|t5|t6|t8|t9}|{t1|t2|t3|t7}"
3083,3.24841,-5100.67,-41.7962,-5142.47,"{t1|t10|t2|t3|t4|t5|t7|t8}|{t6|t9}"
3084,3.09851,-5359.08,-41.7629,-5400.84,"{t1|t10|t2|t3|t5|t6|t7|t9}|{t4|t8}"
3085,3.42503,-5359.73,-41.7949,-5401.52,"{t1|t10|t2|t3|t5|t6|t7|t9}|{t4|t8}"
3086,3.3634,-5452.71,-41.7836,-5494.49,"{t1|t10|t2|t3|t5|t6|t7|t8|t9}|{t4}"
3087,3.049,-5104.89,-41.775,-5146.66,"{t1|t10|t2|t3|t4|t5|t7|t8}|{t6|t9}"
3088,3.28081,-5030.8,-41.7975,-5072.59,"{t10|t3|t4|t5|t6|t8|t9}|{t1|t2|t7}"
3089,2.55643,-4935.18,-41.7823,-4976.96,"{t10|t6|t9}|{t1|t2|t3|t4|t5|t7|t8}"
3090,3.28652,-5101.79,-41.8017,-5143.59,"{t1|t10|t2|t3|t4|t5|t7|t8}|{t6|t9}"
3091,3.11856,-5100.64,-41.7782,-5142.42,"{t1|t10|t3|t4|t5|t6|t8|t9}|{t2|t7}"
3092,3.29929,-5148.78,-41.7936,-5190.58,"{t1|t10|t2|t3|t4|t5|t7|t8|t9}|{t6}"
3093,3.19113,-5101.82,-41.7801,-5143.6,"{t1|t10|t2|t3|t4|t5|t7|t8}|{t6|t9}"
3094,3.16233,-5279.05,-41.767,-5320.82,"{t1|t10|t3|t4|t5|t6|t7|t8|t9}|{t2}"
3095,3.18022,-5111.47,-41.7913,-5153.26,"{t1|t10|t2|t3|t4|t5|t6|t7|t8}|{t9}"
3096,3.56052,-5449.61,-41.8046,-5491.41,"{t1|t10|t2|t3|t5|t6|t7|t8|t9}|{t4}"
3097,3.19052,-5234.43,-41.7809,-5276.22,"{t1|t10|t2|t3|t4|t5|t6|t8|t9}|{t7}"
3098,3.05242,-5116.05,-41.7752,-5157.83,"{t1|t10|t2|t3|t4|t5|t6|t7|t8}|{t9}"
3099,3.26668,-5318.47,-41.7848,-5360.26,"{t1|t10|t2|t3|t4|t5|t6|t7|t9}|{t8}"
3100,3.33533,-5114.48,-41.8027,-5156.28,"{t1|t10|t2|t3|t4|t5|t6|t7|t8}|{t9}"
3101,3.37744,-5232.98,-41.8027,-5274.78,"{t1|t10|t2|t3|t4|t5|t6|t8|t9}|{t7}"
3102,3.11105,-5143.88,-41.7722,-5185.65,"{t1|t10|t2|t3|t4|t5|t7|t8|t9}|{t6}"
3103,2.98632,-5120.01,-41.7695,-5161.78,"{t1|t10|t2|t3|t4|t5|t6|t7|t8}|{t9}"
3104,3.36568,-5044.45,-41.7956,-5086.25,"{t10|t4|t5|t6|t8|t9}|{t1|t2|t3|t7}"
3105,3.32412,-5373.79,-41.7809,-5415.57,"{t1|t10|t2|t3|t4|t6|t7|t8|t9}|{t5}"
3106,3.13436,-5118.99,-41.785,-5160.77,"{t1|t10|t2|t3|t4|t5|t6|t7|t8}|{t9}"
3107,2.9682,-5006.71,-41.7804,-5048.49,"{t1|t10|t2|t4|t5|t6|t7|t8|t9}|{t3}"
3108,3.16844,-5098.26,-41.7813,-5140.04,"{t1|t10|t2|t3|t4|t5|t7|t8}|{t6|t9}"
3109,3.45833,-5281.61,-41.7947,-5323.41,"{t1|t10|t3|t4|t5|t6|t7|t8|t9}|{t2}"
3110,3.24455,-5086.87,-41.7903,-5128.66,"{t1|t10|t3|t4|t5|t6|t8|t9}|{t2|t7}"
3111,3.36844,-5145.83,-41.8041,-5187.64,"{t1|t10|t2|t3|t4|t5|t7|t8|t9}|{t6}"
3112,3.20595,-5026.75,-41.7876,-5068.54,"{t10|t3|t4|t5|t6|t8|t9}|{t1|t2|t7}"
3113,3.18045,-5111.3,-41.7791,-5153.08,"{t1|t10|t2|t3|t4|t5|t7|t8}|{t6|t9}"
3114,3.62812,-5363.34,-41.8153,-5405.15,"{t1|t10|t2|t3|t5|t6|t7|t9}|{t4|t8}"
3115,3.67003,-5380.2,-41.8168,-5422.02,"{t1|t10|t2|t3|t4|t6|t7|t8|t9}|{t5}"
3116,3.27092,-5042.91,-41.7875,-5084.69,"{t10|t4|t5|t6|t8|t9}|{t1|t2|t3|t7}"
3117,2.99132,-5053.27,-41.7851,-5095.05,"{t10|t2|t3|t4|t5|t6|t7|t8|t9}|{t1}"
3118,3.36823,-5041.3,-41.7889,-5083.09,"{t10|t4|t5|t6|t8|t9}|{t1|t2|t3|t7}"
3119,3.53518,-5372.98,-41.8037,-5414.79,"{t1|t10|t2|t3|t4|t6|t7|t8|t9}|{t5}"
3120,3.14446,-5050.31,-41.7976,-5092.11,"{t10|t2|t3|t4|t5|t6|t7|t8|t9}|{t1}"
3121,3.24149,-5460.15,-41.7724,-5501.93,"{t1|t10|t2|t3|t5|t6|t7|t8|t9}|{t4}"
3122,3.3341,-5147.93,-41.7961,-5189.72,"{t1|t10|t2|t3|t4|t5|t7|t8|t9}|{t6}"
3123,3.0701,-5029.39,-41.7718,-5071.17,"{t10|t3|t4|t5|t6|t8|t9}|{t1|t2|t7}"
3124,3.27204,-5089.17,-41.7918,-5130.96,"{t1|t10|t3|t4|t5|t6|t8|t9}|{t2|t7}"
3125,3.26059,-5359.53,-41.7791,-5401.31,"{t1|t10|t2|t3|t5|t6|t7|t9}|{t4|t8}"
3126,3.16592,-5142.92,-41.7794,-5184.7,"{t1|t10|t2|t3|t4|t5|t7|t8|t9}|{t6}"
3127,3.42911,-5355.38,-41.7974,-5397.17,"{t1|t10|t2|t3|t5|t6|t7|t9}|{t4|t8}"
3128,3.21305,-5052.94,-41.7832,-5094.72,"{t1|t10|t2|t3|t6|t7|t9}|{t4|t5|t8}"
3129,3.49276,-5279.42,-41.8024,-5321.22,"{t1|t10|t3|t4|t5|t6|t7|t8|t9}|{t2}"
3130,3.51113,-5376.56,-41.8005,-5418.36,"{t1|t10|t2|t3|t4|t6|t7|t8|t9}|{t5}"
3131,3.23333,-5122.71,-41.7788,-5164.49,"{t1|t2|t3|t4|t5|t6|t7|t8|t9}|{t10}"
3132,3.23521,-5122.89,-41.7819,-5164.68,"{t1|t2|t3|t4|t5|t6|t7|t8|t9}|{t10}"
3133,3.66588,-5279.8,-41.8192,-5321.62,"{t1|t10|t3|t4|t5|t6|t7|t8|t9}|{t2}"
3134,2.49797,-4929.41,-41.7747,-4971.18,"{t10|t6|t9}|{t1|t2|t3|t4|t5|t7|t8}"
3135,3.10533,-5239.64,-41.7747,-5281.41,"{t1|t10|t2|t3|t4|t5|t6|t8|t9}|{t7}"
3136,3.21006,-5056.18,-41.7781,-5097.96,"{t1|t10|t2|t3|t6|t7|t9}|{t4|t5|t8}"
3137,3.16187,-5144.18,-41.7851,-5185.97,"{t1|t10|t2|t3|t4|t5|t7|t8|t9}|{t6}"
3138,2.92133,-5054.07,-41.777,-5095.85,"{t10|t2|t3|t4|t5|t6|t7|t8|t9}|{t1}"
3139,3.18837,-5320.33,-41.779,-5362.11,"{t1|t10|t2|t3|t4|t5|t6|t7|t9}|{t8}"
3140,3.40042,-5121.44,-41.7981,-5163.23,"{t1|t2|t3|t4|t5|t6|t7|t8|t9}|{t10}"
3141,2.89375,-5008.03,-41.7782,-5049.81,"{t1|t10|t2|t4|t5|t6|t7|t8|t9}|{t3}"
3142,3.4907,-5318.46,-41.8067,-5360.27,"{t1|t10|t2|t3|t4|t5|t6|t7|t9}|{t8}"
3143,3.3386,-5454,-41.7827,-5495.78,"{t1|t10|t2|t3|t5|t6|t7|t8|t9}|{t4}"
3144,3.20828,-5318.45,-41.782,-5360.23,"{t1|t10|t2|t3|t4|t5|t6|t7|t9}|{t8}"
3145,3.35243,-5089.6,-41.8006,-5131.4,"{t1|t10|t3|t4|t5|t6|t8|t9}|{t2|t7}"
3146,3.20583,-5031.25,-41.7937,-5073.04,"{t10|t3|t4|t5|t6|t8|t9}|{t1|t2|t7}"
3147,3.53841,-5277.8,-41.8063,-5319.61,"{t1|t10|t3|t4|t5|t6|t7|t8|t9}|{t2}"
3148,3.36115,-5372.9,-41.7867,-5414.69,"{t1|t10|t2|t3|t4|t6|t7|t8|t9}|{t5}"
3149,3.49949,-5039.5,-41.8009,-5081.31,"{t10|t4|t5|t6|t8|t9}|{t1|t2|t3|t7}"
3150,3.06717,-5115.8,-41.7748,-5157.57,"{t1|t10|t2|t3|t4|t5|t6|t7|t8}|{t9}"
3151,3.54774,-5363.37,-41.8069,-5405.18,"{t1|t10|t2|t3|t5|t6|t7|t9}|{t4|t8}"
3152,2.98135,-5055.1,-41.7724,-5096.87,"{t10|t2|t3|t4|t5|t6|t7|t8|t9}|{t1}"
3153,3.2212,-5088.74,-41.7831,-5130.53,"{t1|t10|t3|t4|t5|t6|t8|t9}|{t2|t7}"
3154,3.30928,-5037.6,-41.7856,-5079.39,"{t10|t4|t5|t6|t8|t9}|{t1|t2|t3|t7}"
3155,3.2282,-5101.61,-41.7835,-5143.39,"{t1|t10|t2|t3|t4|t5|t7|t8}|{t6|t9}"
3156,3.27761,-5455.29,-41.7771,-5497.07,"{t1|t10|t2|t3|t5|t6|t7|t8|t9}|{t4}"
3157,3.22388,-5114.24,-41.7906,-5156.04,"{t1|t10|t2|t3|t4|t5|t6|t7|t8}|{t9}"
3158,3.35198,-5319.92,-41.7943,-5361.72,"{t1|t10|t2|t3|t4|t5|t6|t7|t9}|{t8}"
3159,3.27242,-5040.1,-41.791,-5081.89,"{t10|t4|t5|t6|t8|t9}|{t1|t2|t3|t7}"
3160,3.01248,-5027.53,-41.765,-5069.29,"{t10|t3|t4|t5|t6|t8|t9}|{t1|t2|t7}"
3161,3.26227,-5090.96,-41.7882,-5132.75,"{t1|t10|t3|t4|t5|t6|t8|t9}|{t2|t7}"
3162,3.19515,-5283.38,-41.7695,-5325.15,"{t1|t10|t3|t4|t5|t6|t7|t8|t9}|{t2}"
3163,3.28557,-5124.49,-41.784,-5166.27,"{t1|t2|t3|t4|t5|t6|t7|t8|t9}|{t10}"
3164,3.09099,-5318.86,-41.7669,-5360.63,"{t1|t10|t2|t3|t4|t5|t6|t7|t9}|{t8}"
3165,3.20812,-5089.97,-41.7821,-5131.75,"{t1|t10|t3|t4|t5|t6|t8|t9}|{t2|t7}"
